Ticker,E50.PA,E50.PA,E50.PA,E50.PA,E50.PA,E50.PA,ANX.PA,ANX.PA,ANX.PA,ANX.PA,ANX.PA,ES5.PA,ES5.PA,ES5.PA,ES5.PA,ES5.PA,ES5.PA
Price,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,
2020-07-15,,,,,,,104.36000061035156,104.5199966430664,103.86000061035156,103.86000061035156,2628,,,,,,
2020-07-16,,,,,,,103.30000305175781,103.30000305175781,102.19999694824219,102.37999725341797,2950,,,,,,
2020-07-17,,,,,,,103.45999908447266,103.66000366210938,102.58000183105469,103.22000122070312,3968,,,,,,
2020-07-20,,,,,,,102.66000366210938,104.87999725341797,102.5999984741211,104.87999725341797,2513,,,,,,
2020-07-21,,,,,,,107.13999938964844,107.55999755859375,105.37999725341797,105.37999725341797,6519,,,,,,
2020-07-22,,,,,,,104.76000213623047,104.83999633789062,103.58000183105469,103.9800033569336,10817,,,,,,
2020-07-23,,,,,,,104.69999694824219,104.87999725341797,103.72000122070312,103.76000213623047,5996,,,,,,
2020-07-24,,,,,,,100.04000091552734,100.69999694824219,98.95999908447266,100.54000091552734,8855,,,,,,
2020-07-27,,,,,,,100.0199966430664,100.54000091552734,99.68000030517578,99.68000030517578,2031,,,,,,
2020-07-28,,,,,,,101.36000061035156,101.4800033569336,100.63999938964844,100.94000244140625,2781,,,,,,
2020-07-29,,,,,,,100.27999877929688,100.5199966430664,100.19999694824219,100.45999908447266,161,,,,,,
2020-07-30,,,,,,,100.4800033569336,100.4800033569336,99.4800033569336,100.44000244140625,16835,,,,,,
2020-07-31,,,,,,,101.91999816894531,102.63999938964844,100.5999984741211,101.77999877929688,65200,,,,,,
2020-08-03,,,,,,,103.44000244140625,104.9800033569336,103.27999877929688,104.58000183105469,73341,,,,,,
2020-08-04,,,,,,,104.68000030517578,105.0,103.81999969482422,104.33999633789062,662,,,,,,
2020-08-05,,,,,,,104.73999786376953,104.83999633789062,103.69999694824219,103.81999969482422,3974,,,,,,
2020-08-06,,,,,,,103.9000015258789,104.76000213623047,103.9000015258789,104.54000091552734,1179,,,,,,
2020-08-07,,,,,,,105.37999725341797,106.22000122070312,105.37999725341797,105.87999725341797,3342,,,,,,
2020-08-10,,,,,,,105.0,105.33999633789062,103.9000015258789,104.13999938964844,2015,,,,,,
2020-08-11,,,,,,,105.31999969482422,105.45999908447266,103.62000274658203,104.30000305175781,12295,,,,,,
2020-08-12,,,,,,,103.86000061035156,104.87999725341797,103.22000122070312,104.83999633789062,1348,,,,,,
2020-08-13,,,,,,,104.80000305175781,105.76000213623047,104.45999908447266,105.63999938964844,2433,,,,,,
2020-08-14,,,,,,,105.58000183105469,105.5999984741211,104.5,104.9800033569336,5643,,,,,,
2020-08-17,,,,,,,105.0,105.54000091552734,105.0,105.5,1315,,,,,,
2020-08-18,,,,,,,105.58000183105469,105.94000244140625,105.27999877929688,105.9000015258789,3517,,,,,,
2020-08-19,,,,,,,106.23999786376953,106.76000213623047,106.0199966430664,106.76000213623047,2012,,,,,,
2020-08-20,,,,,,,105.81999969482422,107.04000091552734,105.73999786376953,106.9800033569336,2625,,,,,,
2020-08-21,,,,,,,107.77999877929688,108.94000244140625,107.77999877929688,108.72000122070312,539,,,,,,
2020-08-24,,,,,,,109.5,110.23999786376953,109.12000274658203,109.16000366210938,53677,,,,,,
2020-08-25,,,,,,,110.04000091552734,110.12000274658203,108.86000061035156,109.76000213623047,6433,,,,,,
2020-08-26,,,,,,,110.55999755859375,111.72000122070312,110.54000091552734,111.72000122070312,13900,,,,,,
2020-08-27,,,,,,,112.55999755859375,113.30000305175781,112.31999969482422,113.27999877929688,2031,,,,,,
2020-08-28,,,,,,,112.18000030517578,112.45999908447266,111.5999984741211,112.0999984741211,2474,,,,,,
2020-08-31,,,,,,,112.72000122070312,112.81999969482422,111.76000213623047,112.16000366210938,2064,,,,,,
2020-09-01,,,,,,,113.26000213623047,114.16000366210938,112.9000015258789,113.77999877929688,49402,,,,,,
2020-09-02,,,,,,,115.9000015258789,116.80000305175781,115.30000305175781,115.30000305175781,8252,,,,,,
2020-09-03,,,,,,,116.77999877929688,116.77999877929688,110.66000366210938,111.45999908447266,10694,,,,,,
2020-09-04,,,,,,,109.37999725341797,111.45999908447266,105.19999694824219,107.0999984741211,19657,,,,,,
2020-09-07,,,,,,,107.18000030517578,108.31999969482422,107.16000366210938,108.26000213623047,3879,,,,,,
2020-09-08,,,,,,,108.69999694824219,108.69999694824219,105.4000015258789,105.94000244140625,7713,,,,,,
2020-09-09,,,,,,,105.19999694824219,107.30000305175781,105.0999984741211,106.86000061035156,11650,,,,,,
2020-09-10,,,,,,,107.41999816894531,108.0,106.04000091552734,107.33999633789062,14445,,,,,,
2020-09-11,,,,,,,106.22000122070312,106.55999755859375,104.55999755859375,104.80000305175781,987,,,,,,
2020-09-14,,,,,,,105.76000213623047,106.31999969482422,104.9800033569336,106.22000122070312,14636,,,,,,
2020-09-15,,,,,,,105.95999908447266,107.69999694824219,105.95999908447266,107.69999694824219,3397,,,,,,
2020-09-16,,,,,,,107.86000061035156,108.18000030517578,106.87999725341797,107.5,3377,,,,,,
2020-09-17,,,,,,,104.4800033569336,105.41999816894531,102.94000244140625,104.4000015258789,12623,,,,,,
2020-09-18,,,,,,,104.31999969482422,104.76000213623047,102.5,102.5,2309,,,,,,
2020-09-21,,,,,,,102.5199966430664,102.5199966430664,101.30000305175781,101.69999694824219,6161,,,,,,
2020-09-22,,,,,,,103.72000122070312,105.0199966430664,103.55999755859375,104.37999725341797,14664,,,,,,
2020-09-23,,,,,,,106.08000183105469,106.73999786376953,105.23999786376953,105.23999786376953,10128,,,,,,
2020-09-24,,,,,,,102.9000015258789,104.58000183105469,102.22000122070312,104.58000183105469,6052,,,,,,
2020-09-25,,,,,,,104.04000091552734,105.72000122070312,103.68000030517578,105.68000030517578,5456,,,,,,
2020-09-28,,,,,,,107.5,108.4000015258789,107.5,107.81999969482422,3762,,,,,,
2020-09-29,,,,,,,108.45999908447266,108.45999908447266,107.4000015258789,107.5999984741211,3812,,,,,,
2020-09-30,,,,,,,106.68000030517578,108.77999877929688,106.5999984741211,108.69999694824219,629,,,,,,
2020-10-01,,,,,,,108.9800033569336,109.69999694824219,108.9800033569336,109.36000061035156,3949,,,,,,
2020-10-02,,,,,,,108.18000030517578,109.0,107.5999984741211,107.9000015258789,5741,,,,,,
2020-10-05,,,,,,,107.66000366210938,108.08000183105469,107.12000274658203,107.95999908447266,6179,,,,,,
2020-10-06,,,,,,,108.31999969482422,108.5999984741211,107.76000213623047,107.76000213623047,848,,,,,,
2020-10-07,,,,,,,107.33999633789062,108.33999633789062,107.31999969482422,108.33999633789062,1574,,,,,,
2020-10-08,,,,,,,109.4800033569336,109.80000305175781,109.05999755859375,109.05999755859375,3105,,,,,,
2020-10-09,,,,,,,109.45999908447266,110.0,109.27999877929688,109.91999816894531,4421,,,,,,
2020-10-12,,,,,,,110.9800033569336,113.41999816894531,110.9800033569336,113.41999816894531,2927,,,,,,
2020-10-13,,,,,,,114.0,115.63999938964844,113.94000244140625,115.5,4596,,,,,,
2020-10-14,,,,,,,115.31999969482422,115.31999969482422,114.0999984741211,114.0999984741211,1094,,,,,,
2020-10-15,,,,,,,112.36000061035156,112.91999816894531,111.80000305175781,112.5999984741211,6232,,,,,,
2020-10-16,,,,,,,113.12000274658203,114.04000091552734,112.9000015258789,113.27999877929688,343,,,,,,
2020-10-19,,,,,,,110.80000305175781,111.63999938964844,110.80000305175781,111.63999938964844,9133,,,,,,
2020-10-20,,,,,,,111.76000213623047,111.76000213623047,109.58000183105469,109.58000183105469,3232,,,,,,
2020-10-21,,,,,,,109.95999908447266,110.37999725341797,109.0199966430664,109.58000183105469,1241,,,,,,
2020-10-22,,,,,,,109.31999969482422,110.05999755859375,108.5999984741211,109.0,3973,,,,,,
2020-10-23,,,,,,,109.68000030517578,109.77999877929688,108.9000015258789,108.94000244140625,6930,,,,,,
2020-10-26,,,,,,,108.87999725341797,110.13999938964844,107.91999816894531,107.91999816894531,7437,,,,,,
2020-10-27,,,,,,,108.62000274658203,109.0999984741211,108.23999786376953,108.80000305175781,2811,,,,,,
2020-10-28,,,,,,,109.08000183105469,109.08000183105469,106.44000244140625,106.44000244140625,11566,,,,,,
2020-10-29,,,,,,,106.9800033569336,108.12000274658203,106.33999633789062,108.04000091552734,58349,,,,,,
2020-10-30,,,,,,,105.94000244140625,107.30000305175781,104.91999816894531,105.86000061035156,14883,,,,,,
2020-11-02,,,,,,,106.04000091552734,107.27999877929688,106.0,106.0,8895,,,,,,
2020-11-03,,,,,,,105.94000244140625,107.58000183105469,105.81999969482422,107.58000183105469,116318,,,,,,
2020-11-04,,,,,,,108.80000305175781,112.0999984741211,108.80000305175781,111.87999725341797,11897,,,,,,
2020-11-05,,,,,,,113.69999694824219,114.23999786376953,113.31999969482422,113.63999938964844,3992,,,,,,
2020-11-06,,,,,,,112.76000213623047,112.94000244140625,111.66000366210938,112.81999969482422,9340,,,,,,
2020-11-09,,,,,,,115.18000030517578,115.68000030517578,112.0,114.76000213623047,9239,,,,,,
2020-11-10,,,,,,,111.37999725341797,111.72000122070312,108.5199966430664,109.77999877929688,6080,,,,,,
2020-11-11,,,,,,,109.55999755859375,112.16000366210938,109.55999755859375,111.91999816894531,4478,,,,,,
2020-11-12,,,,,,,111.91999816894531,112.69999694824219,111.86000061035156,112.12000274658203,3858,,,,,,
2020-11-13,,,,,,,112.27999877929688,112.30000305175781,111.18000030517578,111.5199966430664,15719,,,,,,
2020-11-16,,,,,,,112.72000122070312,113.04000091552734,111.81999969482422,112.81999969482422,2026,,,,,,
2020-11-17,,,,,,,113.0999984741211,113.13999938964844,112.45999908447266,112.45999908447266,477,,,,,,
2020-11-18,,,,,,,112.12000274658203,112.62000274658203,111.91999816894531,112.33999633789062,1895,,,,,,
2020-11-19,,,,,,,111.58000183105469,112.30000305175781,110.37999725341797,112.30000305175781,9373,,,,,,
2020-11-20,,,,,,,112.37999725341797,112.66000366210938,112.37999725341797,112.63999938964844,546686,,,,,,
2020-11-23,,,,,,,112.0199966430664,112.5,111.33999633789062,111.36000061035156,1591,,,,,,
2020-11-24,,,,,,,112.41999816894531,112.5999984741211,111.81999969482422,112.5999984741211,1565,,,,,,
2020-11-25,,,,,,,113.36000061035156,113.55999755859375,113.0999984741211,113.41999816894531,114610,,,,,,
2020-11-26,,,,,,,113.80000305175781,114.19999694824219,113.80000305175781,114.08000183105469,667,,,,,,
2020-11-27,,,,,,,113.73999786376953,114.63999938964844,113.73999786376953,114.44000244140625,2764,,,,,,
2020-11-30,,,,,,,113.72000122070312,114.23999786376953,112.95999908447266,113.13999938964844,2454,,,,,,
2020-12-01,,,,,,,115.12000274658203,115.33999633789062,114.54000091552734,114.91999816894531,3085,,,,,,
2020-12-02,,,,,,,114.62000274658203,115.0,114.4000015258789,114.5199966430664,48540,,,,,,
2020-12-03,,,,,,,114.4800033569336,114.80000305175781,114.31999969482422,114.4800033569336,1097,,,,,,
2020-12-04,,,,,,,114.66000366210938,114.81999969482422,114.19999694824219,114.81999969482422,1355,,,,,,
2020-12-07,,,,,,,115.12000274658203,115.63999938964844,114.9800033569336,115.55999755859375,1007,,,,,,
2020-12-08,,,,,,,115.73999786376953,115.73999786376953,115.18000030517578,115.55999755859375,909,,,,,,
2020-12-09,,,,,,,116.05999755859375,116.26000213623047,115.94000244140625,116.04000091552734,1655,,,,,,
2020-12-10,,,,,,,113.55999755859375,114.31999969482422,112.68000030517578,114.23999786376953,55980,,,,,,
2020-12-11,,,,,,,113.55999755859375,113.55999755859375,112.77999877929688,113.0199966430664,703,,,,,,
2020-12-14,,,,,,,113.81999969482422,115.0999984741211,113.69999694824219,114.80000305175781,5013,,,,,,
2020-12-15,,,,,,,114.62000274658203,115.16000366210938,114.33999633789062,114.58000183105469,725,,,,,,
2020-12-16,,,,,,,115.45999908447266,115.73999786376953,114.80000305175781,115.73999786376953,1312,,,,,,
2020-12-17,,,,,,,115.94000244140625,116.0199966430664,115.5,115.62000274658203,1078,,,,,,
2020-12-18,,,,,,,115.81999969482422,116.13999938964844,115.58000183105469,115.58000183105469,1134,,,,,,
2020-12-21,,,,,,,116.30000305175781,116.30000305175781,113.86000061035156,114.54000091552734,3144,,,,,,
2020-12-22,,,,,,,115.73999786376953,116.23999786376953,115.66000366210938,115.66000366210938,1443,,,,,,
2020-12-23,,,,,,,116.36000061035156,116.54000091552734,115.68000030517578,115.87999725341797,14172,,,,,,
2020-12-24,,,,,,,115.68000030517578,115.87999725341797,115.62000274658203,115.83999633789062,611,,,,,,
2020-12-28,,,,,,,116.5199966430664,117.08000183105469,116.18000030517578,116.9000015258789,3930,,,,,,
2020-12-29,,,,,,,117.4000015258789,117.44000244140625,116.76000213623047,117.0999984741211,1164,,,,,,
2020-12-30,,,,,,,117.16000366210938,117.30000305175781,116.5,116.76000213623047,1506,,,,,,
2020-12-31,,,,,,,116.44000244140625,116.73999786376953,116.44000244140625,116.72000122070312,397,,,,,,
