,Ticker,MSFT,MSFT.1,MSFT.2,MSFT.3,MSFT.4,NVDA,NVDA.1,NVDA.2,NVDA.3,NVDA.4,DSY.PA,DSY.PA.1,DSY.PA.2,DSY.PA.3,DSY.PA.4
0,Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
1,Date,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
26,2020-02-05,175.66975534976305,175.83203072305338,170.3050692993806,171.7273712158203,39186300.0,6.272871907036529,6.28307826647367,6.158860376822341,6.242253303527832,208220000.0,30.841701694378056,31.506014864066042,30.841701694378056,31.212936401367188,2311290.0
27,2020-02-06,172.74880025877843,175.46933477716024,171.8801367244904,175.2879638671875,27751400.0,6.276607492554821,6.329132080078125,6.19545514360425,6.329132080078125,218284000.0,30.08946329746032,31.17385691605313,29.346997642643398,31.15431785583496,4133280.0
28,2020-02-07,174.5434001454982,177.19710768250593,174.1901987949032,175.53614807128906,33529100.0,6.28905350473973,6.311208752427656,6.237524107776993,6.26291561126709,189752000.0,30.94916451297338,31.222703913238945,30.187157905060563,30.255542755126953,2706945.0
29,2020-02-10,175.24022348953673,180.26126392824392,174.92521317224083,180.12762451171875,35844300.0,6.2855695947227,6.546949526562297,6.280590811784092,6.546203136444092,529608000.0,30.187156598870516,30.431389260452555,30.0308478445258,30.39231300354004,1550205.0
30,2020-02-11,181.98903766180297,182.03676914651783,175.16385775009803,176.0611572265625,53159900.0,6.654488798307452,6.783436232725443,6.5925042350707015,6.668677806854248,638556000.0,30.57792798666476,30.67562142237577,30.265310483067385,30.441158294677734,1755655.0
31,2020-02-12,177.14938123785024,177.40711962197622,173.5888336107686,176.31890869140625,47062900.0,6.721450764338016,6.790903492342867,6.682617118783426,6.784430980682373,374644000.0,30.37277307158365,30.52908182144165,30.206694791941118,30.284849166870117,1523705.0
32,2020-02-13,174.76296461571766,177.76985923208883,174.56249817734334,175.36434936523438,35295800.0,6.726429698792062,6.807830840901522,6.699046871551731,6.740618705749512,528016000.0,30.255542980854774,30.372775484234236,29.835464346834655,30.236005783081055,1552325.0
33,2020-02-14,174.92523403532266,176.98711204957445,174.35248528727305,176.92984008789062,23149500.0,7.150861692554667,7.342789344942508,7.119496217011924,7.213841915130615,1041924000.0,30.167617987960558,30.34346580505371,29.747539368995902,30.34346580505371,1548110.0
34,2020-02-17,174.92523403532266,176.98711204957445,174.35248528727305,176.92984008789062,23149500.0,7.150861692554667,7.342789344942508,7.119496217011924,7.213841915130615,1041924000.0,30.392311635759565,30.441157420538776,30.118770396293137,30.333694458007812,1086565.0
35,2020-02-18,177.17799477429256,179.17304546668734,177.0729913396611,178.72439575195312,27792200.0,7.110533174708703,7.401038871198781,7.091116590521098,7.382617473602295,620164000.0,30.08946540809821,30.626778421703783,29.98200429605507,30.54862403869629,1933720.0
36,2020-02-19,180.00703527611827,180.12189205359857,178.48512455294917,179.26043701171875,29997500.0,7.505093939279053,7.8516093193598975,7.505093939279053,7.833934783935547,694332000.0,30.665850561386574,30.90031367890749,30.41184838490211,30.773313522338867,1206710.0
37,2020-02-20,178.94454904497888,179.2317055664298,173.345062600929,176.52288818359375,36862400.0,7.785890399721732,7.874261646645899,7.377141689610496,7.684574604034424,810052000.0,30.714701558153187,30.871010320212193,30.402084034035177,30.4313907623291,1615740.0
38,2020-02-21,175.3263998174394,175.64227050341614,169.65990434185565,170.94252014160156,48572600.0,7.572304872082457,7.597447102443904,7.235497839172956,7.3203840255737305,768180000.0,30.372773749685635,30.450928126359507,30.060156242990146,30.21646499633789,1721680.0
39,2020-02-24,160.58590274861274,167.07557430420084,156.24030250955758,163.57229614257812,68311100.0,6.725931253197748,7.016685754399447,6.67141487324795,6.802851676940918,856916000.0,29.659616878518246,29.698693137880927,29.03437995858829,29.425153732299805,3351175.0
40,2020-02-25,166.74051131834014,167.35310504591126,160.47098848757176,160.87301635742188,68073300.0,6.8780301000612285,6.940014657612786,6.421486304626946,6.5233001708984375,1055496000.0,29.620537725827926,29.855000863893498,28.62406799153871,28.751070022583008,2774100.0
41,2020-02-26,162.4427931635171,165.8407656458263,161.00702520579085,162.88308715820312,56206100.0,6.5235478468113515,6.856869809503724,6.522054592222937,6.662701606750488,747732000.0,28.604529762326,29.122301808120675,27.842523193591102,28.858531951904297,3402670.0
42,2020-02-27,156.32642160207112,159.87754615716182,151.2150765935854,151.40650939941406,93174900.0,6.349108874228753,6.650498756691711,6.199410427700784,6.291820049285889,906416000.0,28.42868012481565,28.66314323937602,27.803443289307474,28.262601852416992,3048195.0
43,2020-02-28,145.8836320833178,156.69975601306766,145.49118524939092,155.07254028320312,97012700.0,6.039249729650356,6.786496655836593,6.022561355591224,6.72696590423584,1133252000.0,27.441983094550057,27.744831085205078,26.82651571943956,27.744831085205078,5443780.0
44,2020-03-02,158.23119253790156,165.5153222915378,155.35965672866865,165.39088439941406,71030800.0,6.897090219696459,6.91427696219701,6.501049255802594,6.885383129119873,890744000.0,28.252835529465617,28.448222412113928,27.17821140159472,27.54944610595703,3462660.0
45,2020-03-03,166.3576841601314,167.5062958390929,155.31183224406658,157.46548461914062,71677000.0,6.941176114370048,7.00095580518992,6.537413662019829,6.622848987579346,652792000.0,28.076987353982204,28.692454722226323,27.80344609439066,27.969524383544922,3864350.0
46,2020-03-04,161.2750102864945,163.3903665867544,158.5278980672671,163.24679565429688,49814400.0,6.7302041110260316,7.096105989166216,6.655479133187068,7.08664083480835,597408000.0,27.832753653363184,28.438451468803507,27.74482974687431,28.07698631286621,2590235.0
47,2020-03-05,158.93953547189074,163.5531294844052,158.59495053526152,159.15011596679688,47817300.0,6.887124632802147,7.054009771792561,6.76258349848353,6.807169437408447,540328000.0,28.46775819540159,28.46775819540159,27.783907866801506,28.07698631286621,3028900.0
48,2020-03-06,155.64685730780988,156.12544674487893,149.31990436554153,154.65139770507812,72821100.0,6.627581263621702,6.685119494601601,6.426322640549813,6.626585006713867,515412000.0,27.471292772653257,27.69598639191997,26.93397975656407,27.246597290039062,3657325.0
49,2020-03-09,144.53399016435162,150.99494667832099,143.57681142154135,144.17025756835938,70419300.0,5.975483999913189,6.461194648930845,5.932642101254529,6.113475799560547,614160000.0,25.790968527120583,26.25012712053034,25.038731487006682,25.73235321044922,6309750.0
50,2020-03-10,151.38738218810445,154.13448030155593,146.04632344854542,154.02919006347656,65354400.0,6.389957305900693,6.503040790557861,6.127175872348924,6.503040790557861,580648000.0,25.996124458279887,26.58228134104081,25.380657122694714,25.585813522338867,5154405.0
51,2020-03-11,150.40150197475725,150.9470862685925,144.67756252194508,147.05137634277344,56371600.0,6.363057079152088,6.391452544563444,6.041990066264939,6.139132022857666,499964000.0,25.8007391305051,26.025432739882632,24.95081048169534,25.038732528686523,4233985.0
52,2020-03-12,139.0780389658794,146.89818555794096,132.64579827768898,133.10523986816406,93226400.0,5.615810451892924,5.8813322287768575,5.375197004612166,5.387900352478027,816540000.0,23.68080030585757,24.296267699726513,22.89925647926721,23.01648712158203,7040385.0
53,2020-03-13,141.1838506811791,154.97679851403672,134.70374714006678,152.0286865234375,92727400.0,5.741347744724175,6.003382377703977,5.470097376824951,5.998898983001709,634836000.0,23.368180481335088,24.931269844426026,22.928560957440133,23.641721725463867,7000215.0
54,2020-03-16,134.00505133305953,142.95468024638834,129.2191566425931,129.6211700439453,87905900.0,5.290756572420966,5.631750563263404,4.832196188838089,4.8919758796691895,726972000.0,22.371712289879135,22.86017763185618,20.515544363035847,21.150548934936523,7625225.0
55,2020-03-17,134.00502955980318,141.18387042907835,129.21913564695305,140.293701171875,81059800.0,5.004311876934305,5.501231223478114,4.757471536800723,5.411810398101807,833632000.0,21.717166698823455,22.068862309605123,20.52531204267602,21.541318893432617,4184255.0
56,2020-03-18,132.09064047139663,139.74806890452106,129.23825246956574,134.3878631591797,81593200.0,4.984137280788348,5.229234097462733,4.500419555917958,5.051887512207031,874268000.0,22.13724896714345,22.909025095522257,21.355705171751207,22.723407745361328,3310450.0
57,2020-03-19,136.65638162150603,143.7203491794158,133.04781450548256,136.5989532470703,85922700.0,5.0304669485603615,5.398361877485696,4.817003761398658,5.304707050323486,765512000.0,24.501418769053352,26.455279920854565,21.79532062660534,21.980937957763672,4306265.0
58,2020-03-20,139.7480961231457,140.80099857992752,130.0423042779866,131.468505859375,84866200.0,5.454903162780322,5.73686436466875,5.109426173092745,5.124869346618652,804636000.0,23.07510239220194,25.20480960885631,22.176326134495195,24.774961471557617,3809940.0
59,2020-03-23,131.14305849558977,134.55062719768026,126.84533515014516,130.15716552734375,78975200.0,5.123871498275957,5.392133512073568,4.944781368645172,5.297730922698975,643876000.0,23.651491338567883,24.247419661485676,22.401021235851772,22.860177993774414,2529350.0
60,2020-03-24,137.59448216396254,143.19398519331386,135.22068231770461,141.98793029785156,82516700.0,5.703985492934075,6.2933145908271175,5.68032284165725,6.206633567810059,1101644000.0,24.003186471124433,26.015663146972656,22.928562352171436,26.015663146972656,2396050.0
61,2020-03-25,142.53345256391995,147.72135823117682,138.25486354180532,140.628662109375,75638200.0,6.321709035304789,6.521473066169563,6.0691395795160865,6.117959976196289,793432000.0,26.45528305523154,28.018372534534137,24.882424045410794,25.400197982788086,2297125.0
62,2020-03-26,142.04534553468753,149.9516527417924,142.0166313355898,149.42520141601562,64568100.0,6.325196309365802,6.5314367282175265,6.227058097982581,6.407393932342529,696108000.0,25.116884814956368,25.2438868363467,23.87618436992209,25.058269500732422,2507840.0
63,2020-03-27,145.2518924415378,148.257433486755,142.81108342012416,143.2896728515625,57042300.0,6.227058120283938,6.553854198848943,6.194179261010229,6.295057773590088,638828000.0,24.862886670059243,25.605352350658805,24.433036647069436,25.419736862182617,2470545.0
64,2020-03-30,145.91229897847097,153.72287937037808,143.58634753140663,153.36871337890625,63420300.0,6.360566030862803,6.624593635536396,6.316478448251134,6.615377426147461,602252000.0,25.429504849857558,26.15243328904877,24.921500477448394,25.966815948486328,1498170.0
65,2020-03-31,152.57425399147266,157.7238792292168,149.85587043323005,150.95663452148438,77927200.0,6.655478066960732,6.85972592693004,6.420095398404907,6.5658087730407715,949960000.0,26.37712860107422,26.953517856609928,25.31227400107417,26.37712860107422,2978145.0
66,2020-04-01,146.4483392537087,150.99493802138917,144.36169672460142,145.59645080566406,57969900.0,6.367788726624759,6.514248946259146,6.009857415927741,6.054442882537842,656912000.0,25.36112084836697,26.84605600470042,25.116888165944264,25.878894805908203,1927950.0
67,2020-04-02,145.3571851773393,148.82216804626614,143.92141685856092,148.61158752441406,49630700.0,6.083584967858701,6.3765058491670015,6.03551236989719,6.363304615020752,675764000.0,25.79096653323773,25.79096653323773,24.10087710365244,24.560033798217773,2418170.0
68,2020-04-03,148.45841886264432,150.64078508097487,145.67302540319514,147.2427978515625,41243300.0,6.325693996679395,6.367290694702099,5.937873057587825,6.075366497039795,663212000.0,24.286496265987424,24.354881112537296,22.996948121483193,23.202102661132812,2135235.0
69,2020-04-06,153.45492996002932,159.3702886170286,150.8322544870095,158.19296264648438,67111700.0,6.357576709547366,6.722233374019288,6.300038473621404,6.68536901473999,727884000.0,23.64172273926518,24.032494630958123,23.211872726729258,23.925031661987305,1866030.0
70,2020-04-07,162.32794813884126,162.7203949496014,156.26900462130646,156.48916625976562,62769000.0,6.907052465159574,6.930715589086109,6.408887836296941,6.451979160308838,784520000.0,24.44280520141683,24.784731300064504,23.475644085823014,23.768722534179688,2351310.0
71,2020-04-08,158.57579953473572,159.5329782713047,156.49872342902765,158.05892944335938,48318200.0,6.561077721685815,6.674161220187996,6.491085550978989,6.649252891540527,542444000.0,23.96411018371403,25.14619540877813,23.83710815219717,25.04850196838379,1441625.0
72,2020-04-09,159.23624056503343,160.20298574217838,156.33599042821146,158.0684814453125,51385100.0,6.775038360581628,6.797953695221328,6.486600838118989,6.549618721008301,525564000.0,25.41973551093548,25.8691227075863,25.019194100582432,25.55650520324707,1832385.0
73,2020-04-13,157.3123520753482,158.48011145737536,155.35013248388347,158.42266845703125,41905300.0,6.489839474046614,6.730203934202917,6.401415370592808,6.7214860916137695,398408000.0,25.41973551093548,25.8691227075863,25.019194100582432,25.55650520324707,1832385.0
74,2020-04-14,161.76322522842725,166.3098247540783,160.80604638092177,166.261962890625,52874300.0,6.849763148211364,7.106815975372771,6.822114998119444,7.072691917419434,530948000.0,25.90820151406116,26.20127996631111,25.478351502526866,25.488121032714844,1735280.0
75,2020-04-15,163.86902347801106,166.13754738494458,161.99296102769455,164.51991271972656,40940800.0,6.904561298379728,7.078171789754281,6.859228516671217,6.995227336883545,366148000.0,25.33181443725424,26.142666878550205,25.234120990388366,25.65420150756836,1653710.0
76,2020-04-16,166.83624782982258,169.6886362235502,165.49618890668037,169.4589080810547,50479600.0,7.1506540987695715,7.447560034198243,7.137452863428311,7.340454578399658,745620000.0,26.18173993706771,27.735059775875293,26.03520071636549,27.148902893066406,2695245.0
77,2020-04-17,171.81358822458955,172.29217760683073,168.33902463579403,170.95213317871094,52765600.0,7.422653143809279,7.444074334120383,7.147168341392327,7.281174659729004,539120000.0,27.82298464293638,28.0183715195263,26.806977729371898,26.855823516845703,1417155.0
78,2020-04-20,169.0664676591749,171.0956816998776,167.49669527562645,167.56369018554688,36669600.0,7.154638495016805,7.310563840462671,7.105569168304222,7.149905681610107,449388000.0,27.11959533262665,27.471290966334728,26.484590776590565,26.846054077148438,1094745.0
79,2020-04-21,166.07047997263564,166.2331985750058,158.99693100643162,160.6337127685547,56203700.0,7.031843494497801,7.093117344908959,6.6532382382294175,6.71301794052124,735160000.0,26.543207722625173,26.777670871697083,25.71281623840332,25.71281623840332,1243830.0
80,2020-04-22,164.05086523508652,166.5491023546214,163.50528094286486,166.08966064453125,34620200.0,6.905307194026686,7.170330981088159,6.85972547618524,7.127488613128662,483356000.0,26.044968733109584,27.35405584024629,26.044968733109584,26.91443634033203,1218535.0
81,2020-04-23,166.6544031792957,167.56372012764132,163.5914339086313,164.07958984375,32790800.0,7.16958566198625,7.30159898871442,7.0490295291724605,7.0741868019104,424160000.0,27.3540578091908,27.48105797200351,26.37712717314827,26.719053268432617,1194480.0
82,2020-04-24,164.69218106687302,167.0851280534436,163.3999984573585,167.0755615234375,34277600.0,7.063973819432631,7.215166380143878,6.989248848195051,7.213173866271973,352328000.0,26.18174010867169,27.26613370300073,26.11335526278559,26.54320526123047,1331295.0
83,2020-04-27,169.02819727967727,169.3249203646585,165.879085519387,166.5969696044922,33194400.0,7.347679246189242,7.559648251538082,7.32301986550024,7.399737358093262,479388000.0,27.32475063190725,27.54944610595703,26.95351779089235,27.54944610595703,1015925.0
84,2020-04-28,168.07098913910997,168.14756518079076,162.13648466002041,162.5384979248047,34392700.0,7.547192941781907,7.57708302460945,7.251781625679547,7.257261276245117,442904000.0,27.471291151684834,27.539676000178943,26.699515031028756,26.826515197753906,1498070.0
85,2020-04-29,165.8025149944787,170.07152431727428,164.519898891604,169.8322296142578,51286600.0,7.392015101973341,7.486915583304891,7.316792239294091,7.434110164642334,379160000.0,26.640901839588924,26.767902016452727,25.839818927539117,26.61159324645996,1596340.0
86,2020-04-30,172.29214487853974,172.67501046944872,168.6835775324089,171.53598022460938,53875900.0,7.380059363266312,7.434110461581394,7.266229045301317,7.280177593231201,375916000.0,26.377129468058943,26.67020793903172,26.09381866455078,26.09381866455078,1768455.0
87,2020-05-01,168.27200641389507,170.99039022327574,166.5586484837286,167.0946807861328,39370500.0,7.0826553577426115,7.1959877898838185,6.995227508667212,7.043549537658691,342096000.0,26.377129468058943,26.67020793903172,26.09381866455078,26.09381866455078,1768455.0
88,2020-05-04,167.01810542774493,171.3349758174979,166.35764983214517,171.18182373046875,30372900.0,6.996224123851713,7.269218517045699,6.996224123851713,7.255518913269043,317556000.0,25.595586903309,26.084052288003083,25.37089141020557,25.771432876586914,1273285.0
89,2020-05-05,172.8856488580524,175.78589976691757,172.19647887917444,173.0196533203125,36839200.0,7.359634900393483,7.479194289752949,7.255518206879686,7.3165435791015625,368896000.0,26.093819198542068,26.425975799560547,25.742125398847072,26.425975799560547,1163800.0
90,2020-05-06,174.28309466098733,176.3123087755195,173.85236717889725,174.723388671875,32139300.0,7.396001104345691,7.522285825794979,7.358140487441627,7.417421817779541,323464000.0,26.582281022659522,26.758128830720548,26.279433055080677,26.592050552368164,974070.0
91,2020-05-07,176.28359082938823,176.6473233913739,174.76168027590157,175.73800659179688,28316000.0,7.556658155612086,7.65703828548651,7.505347361024475,7.593771457672119,373732000.0,26.82651499183073,27.363827972090803,26.513897479201702,27.236825942993164,1123765.0
92,2020-05-08,177.05890028676012,177.07804794901972,175.50827556763306,176.77174377441406,30877800.0,7.665507869307592,7.790049022261694,7.631632755518658,7.783822059631348,339216000.0,27.49083015021628,27.647138917972857,27.227060269219233,27.42244529724121,618225.0
93,2020-05-11,175.30727805996978,179.480577895145,175.0201361260951,178.74356079101562,30892700.0,7.77884013356439,8.082720844345966,7.750195726006368,8.035893440246582,469060000.0,27.256363886409577,27.510366070848544,26.797207166470255,26.963285446166992,945990.0
94,2020-05-12,178.80097625310097,179.0306897835958,174.49367229167643,174.69467163085938,32038200.0,8.093680327138136,8.142500246306604,7.764144447490592,7.773858547210693,493060000.0,26.963286856507057,27.041441235549502,26.601821688843636,27.01213264465332,861710.0
95,2020-05-13,174.73297499108446,176.16874304424806,168.98032164396082,172.05287170410156,44711500.0,7.888436555350383,8.04884533424827,7.566871210946985,7.751441478729248,625852000.0,26.816746028111687,27.080515877044217,26.689744005155962,26.787437438964844,1142400.0
96,2020-05-14,169.93748442621697,172.9526058186347,168.15713162286323,172.79945373535156,41873900.0,7.812964929554271,8.006501990035128,7.659281000499965,8.001022338867188,602312000.0,26.377128825015582,26.562746179225194,25.96681785764811,26.16220474243164,919140.0
97,2020-05-15,171.3924252817787,179.04985531053515,169.42063938623613,175.31686401367188,46610400.0,7.860788181491247,8.469295953031287,7.845096065259283,8.459582328796387,987660000.0,26.16220390999158,26.875362849069248,26.16220390999158,26.826515197753906,899265.0
98,2020-05-18,177.79595475407282,178.22668227519873,176.08261119923372,176.99192810058594,35264500.0,8.728341623199956,8.883769110100179,8.648635365841923,8.71812915802002,774460000.0,27.25636462220251,27.871831972012835,27.11959492817681,27.666675567626953,1076615.0
99,2020-05-19,177.10676792703353,178.60954544769828,175.6327192033904,175.7667236328125,26799100.0,8.757985776843013,9.054144534562747,8.730586561799793,8.77318000793457,717320000.0,27.862063053750443,27.871832584016413,26.87536285705575,27.021902084350586,1627100.0
100,2020-05-20,177.38886870679679,178.38711523926915,176.5538086361456,178.20474243164062,31261300.0,8.957995574868523,9.00980473634849,8.85612082032211,8.93707275390625,587536000.0,26.97305544011244,27.69598388671875,26.767899037734434,27.69598388671875,1277420.0
101,2020-05-21,177.95518028333498,179.17418700775042,175.92990762220046,176.0642852783203,29119500.0,9.018272035432874,9.019267817107908,8.705424608095301,8.743036270141602,761068000.0,27.471290576256177,27.647136527265932,27.246595111606936,27.275903701782227,926155.0
102,2020-05-22,175.83392486587098,177.05293154116515,175.21001712283223,176.1410675048828,20826900.0,8.792854928040327,9.059622838486286,8.68126653165921,8.993117332458496,1038764000.0,26.89489984452388,27.9695220040855,26.865591255985077,27.822982788085938,1353790.0
103,2020-05-25,175.83392486587098,177.05293154116515,175.21001712283223,176.1410675048828,20826900.0,8.792854928040327,9.059622838486286,8.68126653165921,8.993117332458496,1038764000.0,27.85229318251507,28.44822147801236,27.85229318251507,28.418912887573242,1178880.0
104,2020-05-26,178.85743991305102,179.0110185646772,173.8278635638584,174.27899169921875,36073600.0,9.123137730859893,9.148046532608788,8.640167324506367,8.685749053955078,770780000.0,28.69245507025649,29.21022714134041,28.555683507128034,28.907379150390625,1954930.0
105,2020-05-27,172.963988040229,174.68211801691652,169.50855638674753,174.50933837890625,39517100.0,8.593340942368105,8.601062054218312,7.967396884856851,8.49395751953125,1175892000.0,29.268842364157,29.268842364157,28.370067924736905,28.72176170349121,2388250.0
106,2020-05-28,173.4823278689673,176.75538700493465,173.1367832080184,174.11581420898438,33810200.0,8.381368387741542,8.728340357559803,8.348489537594565,8.45584487915039,734896000.0,28.85918519469949,29.379436492919922,28.682496003897725,29.379436492919922,1936335.0
107,2020-05-29,175.39238675358726,176.87055553063638,173.16555506136842,175.89151000976562,42130400.0,8.523098503753154,8.842920303344727,8.453853648788746,8.842920303344727,745256000.0,29.134039051623695,30.25306824284149,29.084957674303464,29.889875411987305,3242250.0
108,2020-06-01,175.21000969417707,175.65154461123888,174.17339051615602,175.48837280273438,22622400.0,8.800823275507494,8.808295439028976,8.657600790247615,8.773921966552734,389876000.0,30.28251372240236,30.311960673276907,29.40888402528708,29.497228622436523,932840.0
109,2020-06-02,176.85137755315077,177.57126104386916,174.0678339141332,177.48487854003906,30794600.0,8.763960479468725,8.804809388620695,8.6262176271479,8.792853355407715,391320000.0,29.811344269774153,29.919319545171994,29.349988727778435,29.36962127685547,1460590.0
110,2020-06-03,177.3984689744724,178.47349013654497,176.20825651213138,177.91677856445312,27311000.0,8.78986737044239,8.833705536965297,8.668065546994729,8.737310409545898,365440000.0,29.654287401298355,30.096010418823,29.48741634163686,30.076377868652344,1495610.0
111,2020-06-04,176.89931214617343,178.37746596340432,174.97962349487705,175.57472229003906,28761800.0,8.699932882157166,8.914490713590434,8.64959535968153,8.738309860229492,424280000.0,30.125460406335097,30.41012490574002,29.801530805073995,29.889875411987305,1188825.0
